Date,Station,count,Lat,Long
2021-06-23 17:00:00,Grove Road Totem,277,53.3296435,-6.2701778
2021-06-23 17:00:00,North Strand Rd N/B,146,53.35853,-6.24134
2021-06-23 17:00:00,North Strand Rd S/B,50,53.35846619,-6.241417032
2021-06-23 18:00:00,Charleville Mall,33,53.35694847,-6.245350215
2021-06-23 18:00:00,Grove Road Totem,284,53.3296435,-6.2701778
2021-06-23 18:00:00,North Strand Rd N/B,147,53.35853,-6.24134
2021-06-23 18:00:00,North Strand Rd S/B,57,53.35846619,-6.241417032
2021-06-23 19:00:00,Charleville Mall,13,53.35694847,-6.245350215
2021-06-23 19:00:00,Grove Road Totem,171,53.3296435,-6.2701778
2021-06-23 19:00:00,North Strand Rd N/B,86,53.35853,-6.24134
2021-06-23 19:00:00,North Strand Rd S/B,43,53.35846619,-6.241417032
2021-06-23 20:00:00,Charleville Mall,10,53.35694847,-6.245350215
2021-06-23 20:00:00,Grove Road Totem,144,53.3296435,-6.2701778
2021-06-23 20:00:00,North Strand Rd N/B,77,53.35853,-6.24134
2021-06-23 20:00:00,North Strand Rd S/B,43,53.35846619,-6.241417032
2021-06-23 21:00:00,Charleville Mall,10,53.35694847,-6.245350215
2021-06-23 21:00:00,Grove Road Totem,93,53.3296435,-6.2701778
2021-06-23 21:00:00,North Strand Rd N/B,53,53.35853,-6.24134
2021-06-23 21:00:00,North Strand Rd S/B,25,53.35846619,-6.241417032
2021-06-23 22:00:00,Charleville Mall,9,53.35694847,-6.245350215
2021-06-23 22:00:00,Grove Road Totem,73,53.3296435,-6.2701778
2021-06-23 22:00:00,North Strand Rd N/B,42,53.35853,-6.24134
2021-06-23 22:00:00,North Strand Rd S/B,10,53.35846619,-6.241417032
2021-06-23 23:00:00,Charleville Mall,6,53.35694847,-6.245350215
2021-06-23 23:00:00,Grove Road Totem,49,53.3296435,-6.2701778
2021-06-23 23:00:00,North Strand Rd N/B,31,53.35853,-6.24134
2021-06-23 23:00:00,North Strand Rd S/B,7,53.35846619,-6.241417032
2021-06-24 00:00:00,Charleville Mall,4,53.35694847,-6.245350215
2021-06-24 00:00:00,Grove Road Totem,12,53.3296435,-6.2701778
2021-06-24 00:00:00,North Strand Rd N/B,16,53.35853,-6.24134
2021-06-24 00:00:00,North Strand Rd S/B,5,53.35846619,-6.241417032
2021-06-24 01:00:00,Charleville Mall,0,53.35694847,-6.245350215
2021-06-24 01:00:00,Grove Road Totem,5,53.3296435,-6.2701778
2021-06-24 01:00:00,North Strand Rd N/B,3,53.35853,-6.24134
2021-06-24 01:00:00,North Strand Rd S/B,2,53.35846619,-6.241417032
2021-06-24 02:00:00,Charleville Mall,2,53.35694847,-6.245350215
2021-06-24 02:00:00,Grove Road Totem,3,53.3296435,-6.2701778
2021-06-24 02:00:00,North Strand Rd N/B,2,53.35853,-6.24134
2021-06-24 02:00:00,North Strand Rd S/B,0,53.35846619,-6.241417032
2021-06-24 03:00:00,Charleville Mall,0,53.35694847,-6.245350215
2021-06-24 03:00:00,Grove Road Totem,4,53.3296435,-6.2701778
2021-06-24 03:00:00,North Strand Rd N/B,2,53.35853,-6.24134
2021-06-24 03:00:00,North Strand Rd S/B,0,53.35846619,-6.241417032
2021-06-24 04:00:00,Charleville Mall,0,53.35694847,-6.245350215
2021-06-24 04:00:00,Grove Road Totem,5,53.3296435,-6.2701778
2021-06-24 04:00:00,North Strand Rd N/B,2,53.35853,-6.24134
2021-06-24 04:00:00,North Strand Rd S/B,5,53.35846619,-6.241417032
2021-06-24 05:00:00,Charleville Mall,1,53.35694847,-6.245350215
2021-06-24 05:00:00,Grove Road Totem,37,53.3296435,-6.2701778
2021-06-24 05:00:00,North Strand Rd N/B,5,53.35853,-6.24134
2021-06-24 05:00:00,North Strand Rd S/B,15,53.35846619,-6.241417032
2021-06-24 06:00:00,Charleville Mall,14,53.35694847,-6.245350215
2021-06-24 06:00:00,Grove Road Totem,105,53.3296435,-6.2701778
2021-06-24 06:00:00,North Strand Rd N/B,14,53.35853,-6.24134
2021-06-24 06:00:00,North Strand Rd S/B,88,53.35846619,-6.241417032
2021-06-24 07:00:00,Charleville Mall,20,53.35694847,-6.245350215
2021-06-24 07:00:00,Grove Road Totem,203,53.3296435,-6.2701778
2021-06-24 07:00:00,North Strand Rd N/B,37,53.35853,-6.24134
2021-06-24 07:00:00,North Strand Rd S/B,113,53.35846619,-6.241417032
2021-06-24 08:00:00,Charleville Mall,44,53.35694847,-6.245350215
2021-06-24 08:00:00,Grove Road Totem,290,53.3296435,-6.2701778
2021-06-24 08:00:00,North Strand Rd N/B,48,53.35853,-6.24134
2021-06-24 08:00:00,North Strand Rd S/B,146,53.35846619,-6.241417032
2021-06-24 09:00:00,Charleville Mall,25,53.35694847,-6.245350215
2021-06-24 09:00:00,Grove Road Totem,162,53.3296435,-6.2701778
2021-06-24 09:00:00,North Strand Rd N/B,31,53.35853,-6.24134
2021-06-24 09:00:00,North Strand Rd S/B,92,53.35846619,-6.241417032
2021-06-24 10:00:00,Charleville Mall,9,53.35694847,-6.245350215
2021-06-24 10:00:00,Grove Road Totem,120,53.3296435,-6.2701778
2021-06-24 10:00:00,North Strand Rd N/B,26,53.35853,-6.24134
2021-06-24 10:00:00,North Strand Rd S/B,48,53.35846619,-6.241417032
2021-06-24 11:00:00,Charleville Mall,9,53.35694847,-6.245350215
2021-06-24 11:00:00,Grove Road Totem,122,53.3296435,-6.2701778
2021-06-24 11:00:00,North Strand Rd N/B,27,53.35853,-6.24134
2021-06-24 11:00:00,North Strand Rd S/B,45,53.35846619,-6.241417032
2021-06-24 12:00:00,Charleville Mall,13,53.35694847,-6.245350215
2021-06-24 12:00:00,Grove Road Totem,146,53.3296435,-6.2701778
2021-06-24 12:00:00,North Strand Rd N/B,53,53.35853,-6.24134
2021-06-24 12:00:00,North Strand Rd S/B,54,53.35846619,-6.241417032
2021-06-24 13:00:00,Charleville Mall,13,53.35694847,-6.245350215
2021-06-24 13:00:00,Grove Road Totem,139,53.3296435,-6.2701778
2021-06-24 13:00:00,North Strand Rd N/B,62,53.35853,-6.24134
2021-06-24 13:00:00,North Strand Rd S/B,59,53.35846619,-6.241417032
2021-06-24 14:00:00,Charleville Mall,24,53.35694847,-6.245350215
2021-06-24 14:00:00,Grove Road Totem,145,53.3296435,-6.2701778
2021-06-24 14:00:00,North Strand Rd N/B,65,53.35853,-6.24134
2021-06-24 14:00:00,North Strand Rd S/B,47,53.35846619,-6.241417032
2021-06-24 15:00:00,Charleville Mall,22,53.35694847,-6.245350215
2021-06-24 15:00:00,Grove Road Totem,122,53.3296435,-6.2701778
2021-06-24 15:00:00,North Strand Rd N/B,76,53.35853,-6.24134
2021-06-24 15:00:00,North Strand Rd S/B,30,53.35846619,-6.241417032
2021-06-24 16:00:00,Charleville Mall,19,53.35694847,-6.245350215
2021-06-24 16:00:00,Grove Road Totem,188,53.3296435,-6.2701778
2021-06-24 16:00:00,North Strand Rd N/B,113,53.35853,-6.24134
2021-06-24 16:00:00,North Strand Rd S/B,58,53.35846619,-6.241417032
2021-06-24 17:00:00,Charleville Mall,30,53.35694847,-6.245350215
2021-06-24 17:00:00,Grove Road Totem,299,53.3296435,-6.2701778
2021-06-24 17:00:00,North Strand Rd N/B,160,53.35853,-6.24134
2021-06-24 17:00:00,North Strand Rd S/B,84,53.35846619,-6.241417032
2021-06-24 18:00:00,Charleville Mall,16,53.35694847,-6.245350215
2021-06-24 18:00:00,Grove Road Totem,224,53.3296435,-6.2701778
2021-06-24 18:00:00,North Strand Rd N/B,145,53.35853,-6.24134
2021-06-24 18:00:00,North Strand Rd S/B,45,53.35846619,-6.241417032
2021-06-24 19:00:00,Charleville Mall,16,53.35694847,-6.245350215
2021-06-24 19:00:00,Grove Road Totem,153,53.3296435,-6.2701778
2021-06-24 19:00:00,North Strand Rd N/B,70,53.35853,-6.24134
2021-06-24 19:00:00,North Strand Rd S/B,32,53.35846619,-6.241417032
2021-06-24 20:00:00,Charleville Mall,9,53.35694847,-6.245350215
2021-06-24 20:00:00,Grove Road Totem,137,53.3296435,-6.2701778
2021-06-24 20:00:00,North Strand Rd N/B,66,53.35853,-6.24134
2021-06-24 20:00:00,North Strand Rd S/B,25,53.35846619,-6.241417032
2021-06-24 21:00:00,Charleville Mall,10,53.35694847,-6.245350215
2021-06-24 21:00:00,Grove Road Totem,91,53.3296435,-6.2701778
2021-06-24 21:00:00,North Strand Rd N/B,48,53.35853,-6.24134
2021-06-24 21:00:00,North Strand Rd S/B,19,53.35846619,-6.241417032
2021-06-24 22:00:00,Charleville Mall,4,53.35694847,-6.245350215
2021-06-24 22:00:00,Grove Road Totem,52,53.3296435,-6.2701778
2021-06-24 22:00:00,North Strand Rd N/B,38,53.35853,-6.24134
2021-06-24 22:00:00,North Strand Rd S/B,14,53.35846619,-6.241417032
2021-06-24 23:00:00,Charleville Mall,2,53.35694847,-6.245350215
2021-06-24 23:00:00,Grove Road Totem,45,53.3296435,-6.2701778
2021-06-24 23:00:00,North Strand Rd N/B,21,53.35853,-6.24134
2021-06-24 23:00:00,North Strand Rd S/B,11,53.35846619,-6.241417032
2021-06-25 00:00:00,Charleville Mall,1,53.35694847,-6.245350215
2021-06-25 00:00:00,Grove Road Totem,19,53.3296435,-6.2701778
2021-06-25 00:00:00,North Strand Rd N/B,12,53.35853,-6.24134
2021-06-25 00:00:00,North Strand Rd S/B,2,53.35846619,-6.241417032
2021-06-25 01:00:00,Charleville Mall,0,53.35694847,-6.245350215
2021-06-25 01:00:00,Grove Road Totem,11,53.3296435,-6.2701778
2021-06-25 01:00:00,North Strand Rd N/B,5,53.35853,-6.24134
2021-06-25 01:00:00,North Strand Rd S/B,1,53.35846619,-6.241417032
2021-06-25 02:00:00,Charleville Mall,2,53.35694847,-6.245350215
2021-06-25 02:00:00,Grove Road Totem,2,53.3296435,-6.2701778
2021-06-25 02:00:00,North Strand Rd N/B,1,53.35853,-6.24134
2021-06-25 02:00:00,North Strand Rd S/B,0,53.35846619,-6.241417032
2021-06-25 03:00:00,Charleville Mall,1,53.35694847,-6.245350215
2021-06-25 03:00:00,Grove Road Totem,5,53.3296435,-6.2701778
2021-06-25 03:00:00,North Strand Rd N/B,2,53.35853,-6.24134
2021-06-25 03:00:00,North Strand Rd S/B,0,53.35846619,-6.241417032
2021-06-25 04:00:00,Charleville Mall,1,53.35694847,-6.245350215
2021-06-25 04:00:00,Grove Road Totem,9,53.3296435,-6.2701778
2021-06-25 04:00:00,North Strand Rd N/B,2,53.35853,-6.24134
2021-06-25 04:00:00,North Strand Rd S/B,1,53.35846619,-6.241417032
2021-06-25 05:00:00,Charleville Mall,3,53.35694847,-6.245350215
2021-06-25 05:00:00,Grove Road Totem,34,53.3296435,-6.2701778
2021-06-25 05:00:00,North Strand Rd N/B,2,53.35853,-6.24134
2021-06-25 05:00:00,North Strand Rd S/B,16,53.35846619,-6.241417032
2021-06-25 06:00:00,Charleville Mall,10,53.35694847,-6.245350215
2021-06-25 06:00:00,Grove Road Totem,104,53.3296435,-6.2701778
2021-06-25 06:00:00,North Strand Rd N/B,16,53.35853,-6.24134
2021-06-25 06:00:00,North Strand Rd S/B,66,53.35846619,-6.241417032
2021-06-25 07:00:00,Charleville Mall,13,53.35694847,-6.245350215
2021-06-25 07:00:00,Grove Road Totem,186,53.3296435,-6.2701778
2021-06-25 07:00:00,North Strand Rd N/B,28,53.35853,-6.24134
2021-06-25 07:00:00,North Strand Rd S/B,106,53.35846619,-6.241417032
2021-06-25 08:00:00,Charleville Mall,21,53.35694847,-6.245350215
2021-06-25 08:00:00,Grove Road Totem,231,53.3296435,-6.2701778
2021-06-25 08:00:00,North Strand Rd N/B,26,53.35853,-6.24134
2021-06-25 08:00:00,North Strand Rd S/B,121,53.35846619,-6.241417032
2021-06-25 09:00:00,Charleville Mall,23,53.35694847,-6.245350215
2021-06-25 09:00:00,Grove Road Totem,169,53.3296435,-6.2701778
2021-06-25 09:00:00,North Strand Rd N/B,23,53.35853,-6.24134
2021-06-25 09:00:00,North Strand Rd S/B,85,53.35846619,-6.241417032
2021-06-25 10:00:00,Charleville Mall,7,53.35694847,-6.245350215
2021-06-25 10:00:00,Grove Road Totem,92,53.3296435,-6.2701778
2021-06-25 10:00:00,North Strand Rd N/B,24,53.35853,-6.24134
2021-06-25 10:00:00,North Strand Rd S/B,37,53.35846619,-6.241417032
2021-06-25 11:00:00,Charleville Mall,17,53.35694847,-6.245350215
2021-06-25 11:00:00,Grove Road Totem,88,53.3296435,-6.2701778
2021-06-25 11:00:00,North Strand Rd N/B,37,53.35853,-6.24134
2021-06-25 11:00:00,North Strand Rd S/B,26,53.35846619,-6.241417032
2021-06-25 12:00:00,Charleville Mall,15,53.35694847,-6.245350215
2021-06-25 12:00:00,Grove Road Totem,139,53.3296435,-6.2701778
2021-06-25 12:00:00,North Strand Rd N/B,56,53.35853,-6.24134
2021-06-25 12:00:00,North Strand Rd S/B,63,53.35846619,-6.241417032
2021-06-25 13:00:00,Charleville Mall,11,53.35694847,-6.245350215
2021-06-25 13:00:00,Grove Road Totem,131,53.3296435,-6.2701778
2021-06-25 13:00:00,North Strand Rd N/B,66,53.35853,-6.24134
2021-06-25 13:00:00,North Strand Rd S/B,58,53.35846619,-6.241417032
2021-06-25 14:00:00,Charleville Mall,11,53.35694847,-6.245350215
2021-06-25 14:00:00,Grove Road Totem,145,53.3296435,-6.2701778
2021-06-25 14:00:00,North Strand Rd N/B,72,53.35853,-6.24134
2021-06-25 14:00:00,North Strand Rd S/B,51,53.35846619,-6.241417032
2021-06-25 15:00:00,Charleville Mall,11,53.35694847,-6.245350215
2021-06-25 15:00:00,Grove Road Totem,155,53.3296435,-6.2701778
2021-06-25 15:00:00,North Strand Rd N/B,88,53.35853,-6.24134
2021-06-25 15:00:00,North Strand Rd S/B,53,53.35846619,-6.241417032
2021-06-25 16:00:00,Charleville Mall,19,53.35694847,-6.245350215
2021-06-25 16:00:00,Grove Road Totem,196,53.3296435,-6.2701778
2021-06-25 16:00:00,North Strand Rd N/B,119,53.35853,-6.24134
2021-06-25 16:00:00,North Strand Rd S/B,63,53.35846619,-6.241417032
2021-06-25 17:00:00,Charleville Mall,22,53.35694847,-6.245350215
2021-06-25 17:00:00,Grove Road Totem,247,53.3296435,-6.2701778
2021-06-25 17:00:00,North Strand Rd N/B,150,53.35853,-6.24134
2021-06-25 17:00:00,North Strand Rd S/B,56,53.35846619,-6.241417032
2021-06-25 18:00:00,Charleville Mall,21,53.35694847,-6.245350215
2021-06-25 18:00:00,Grove Road Totem,244,53.3296435,-6.2701778
2021-06-25 18:00:00,North Strand Rd N/B,121,53.35853,-6.24134
2021-06-25 18:00:00,North Strand Rd S/B,61,53.35846619,-6.241417032
2021-06-25 19:00:00,Charleville Mall,12,53.35694847,-6.245350215
2021-06-25 19:00:00,Grove Road Totem,184,53.3296435,-6.2701778
2021-06-25 19:00:00,North Strand Rd N/B,91,53.35853,-6.24134
2021-06-25 19:00:00,North Strand Rd S/B,57,53.35846619,-6.241417032
2021-06-25 20:00:00,Charleville Mall,13,53.35694847,-6.245350215
2021-06-25 20:00:00,Grove Road Totem,120,53.3296435,-6.2701778
2021-06-25 20:00:00,North Strand Rd N/B,62,53.35853,-6.24134
2021-06-25 20:00:00,North Strand Rd S/B,59,53.35846619,-6.241417032
2021-06-25 21:00:00,Charleville Mall,7,53.35694847,-6.245350215
2021-06-25 21:00:00,Grove Road Totem,113,53.3296435,-6.2701778
2021-06-25 21:00:00,North Strand Rd N/B,54,53.35853,-6.24134
2021-06-25 21:00:00,North Strand Rd S/B,31,53.35846619,-6.241417032
2021-06-25 22:00:00,Charleville Mall,8,53.35694847,-6.245350215
2021-06-25 22:00:00,Grove Road Totem,78,53.3296435,-6.2701778
2021-06-25 22:00:00,North Strand Rd N/B,39,53.35853,-6.24134
2021-06-25 22:00:00,North Strand Rd S/B,17,53.35846619,-6.241417032
2021-06-25 23:00:00,Charleville Mall,3,53.35694847,-6.245350215
2021-06-25 23:00:00,Grove Road Totem,54,53.3296435,-6.2701778
2021-06-25 23:00:00,North Strand Rd N/B,38,53.35853,-6.24134
2021-06-25 23:00:00,North Strand Rd S/B,11,53.35846619,-6.241417032
2021-06-26 00:00:00,Charleville Mall,2,53.35694847,-6.245350215
2021-06-26 00:00:00,Grove Road Totem,46,53.3296435,-6.2701778
2021-06-26 00:00:00,North Strand Rd N/B,27,53.35853,-6.24134
2021-06-26 00:00:00,North Strand Rd S/B,6,53.35846619,-6.241417032
2021-06-26 01:00:00,Charleville Mall,0,53.35694847,-6.245350215
2021-06-26 01:00:00,Grove Road Totem,14,53.3296435,-6.2701778
2021-06-26 01:00:00,North Strand Rd N/B,7,53.35853,-6.24134
2021-06-26 01:00:00,North Strand Rd S/B,4,53.35846619,-6.241417032
2021-06-26 02:00:00,Charleville Mall,0,53.35694847,-6.245350215
2021-06-26 02:00:00,Grove Road Totem,12,53.3296435,-6.2701778
2021-06-26 02:00:00,North Strand Rd N/B,9,53.35853,-6.24134
2021-06-26 02:00:00,North Strand Rd S/B,3,53.35846619,-6.241417032
2021-06-26 03:00:00,Charleville Mall,0,53.35694847,-6.245350215
2021-06-26 03:00:00,Grove Road Totem,11,53.3296435,-6.2701778
2021-06-26 03:00:00,North Strand Rd N/B,2,53.35853,-6.24134
2021-06-26 03:00:00,North Strand Rd S/B,2,53.35846619,-6.241417032
2021-06-26 04:00:00,Charleville Mall,1,53.35694847,-6.245350215
2021-06-26 04:00:00,Grove Road Totem,6,53.3296435,-6.2701778
2021-06-26 04:00:00,North Strand Rd N/B,2,53.35853,-6.24134
2021-06-26 04:00:00,North Strand Rd S/B,5,53.35846619,-6.241417032
2021-06-26 05:00:00,Charleville Mall,1,53.35694847,-6.245350215
2021-06-26 05:00:00,Grove Road Totem,13,53.3296435,-6.2701778
2021-06-26 05:00:00,North Strand Rd N/B,6,53.35853,-6.24134
2021-06-26 05:00:00,North Strand Rd S/B,7,53.35846619,-6.241417032
2021-06-26 06:00:00,Charleville Mall,3,53.35694847,-6.245350215
2021-06-26 06:00:00,Grove Road Totem,36,53.3296435,-6.2701778
2021-06-26 06:00:00,North Strand Rd N/B,3,53.35853,-6.24134
2021-06-26 06:00:00,North Strand Rd S/B,28,53.35846619,-6.241417032
2021-06-26 07:00:00,Charleville Mall,6,53.35694847,-6.245350215
2021-06-26 07:00:00,Grove Road Totem,70,53.3296435,-6.2701778
2021-06-26 07:00:00,North Strand Rd N/B,19,53.35853,-6.24134
2021-06-26 07:00:00,North Strand Rd S/B,26,53.35846619,-6.241417032
2021-06-26 08:00:00,Charleville Mall,8,53.35694847,-6.245350215
2021-06-26 08:00:00,Grove Road Totem,72,53.3296435,-6.2701778
2021-06-26 08:00:00,North Strand Rd N/B,18,53.35853,-6.24134
2021-06-26 08:00:00,North Strand Rd S/B,38,53.35846619,-6.241417032
2021-06-26 09:00:00,Charleville Mall,17,53.35694847,-6.245350215
2021-06-26 09:00:00,Grove Road Totem,112,53.3296435,-6.2701778
2021-06-26 09:00:00,North Strand Rd N/B,29,53.35853,-6.24134
2021-06-26 09:00:00,North Strand Rd S/B,38,53.35846619,-6.241417032
2021-06-26 10:00:00,Charleville Mall,23,53.35694847,-6.245350215
2021-06-26 10:00:00,Grove Road Totem,132,53.3296435,-6.2701778
2021-06-26 10:00:00,North Strand Rd N/B,42,53.35853,-6.24134
2021-06-26 10:00:00,North Strand Rd S/B,52,53.35846619,-6.241417032
2021-06-26 11:00:00,Charleville Mall,10,53.35694847,-6.245350215
2021-06-26 11:00:00,Grove Road Totem,152,53.3296435,-6.2701778
2021-06-26 11:00:00,North Strand Rd N/B,54,53.35853,-6.24134
2021-06-26 11:00:00,North Strand Rd S/B,41,53.35846619,-6.241417032
2021-06-26 12:00:00,Charleville Mall,7,53.35694847,-6.245350215
2021-06-26 12:00:00,Grove Road Totem,145,53.3296435,-6.2701778
2021-06-26 12:00:00,North Strand Rd N/B,61,53.35853,-6.24134
2021-06-26 12:00:00,North Strand Rd S/B,48,53.35846619,-6.241417032
2021-06-26 13:00:00,Charleville Mall,9,53.35694847,-6.245350215
2021-06-26 13:00:00,Grove Road Totem,155,53.3296435,-6.2701778
2021-06-26 13:00:00,North Strand Rd N/B,66,53.35853,-6.24134
2021-06-26 13:00:00,North Strand Rd S/B,85,53.35846619,-6.241417032
2021-06-26 14:00:00,Charleville Mall,16,53.35694847,-6.245350215
2021-06-26 14:00:00,Grove Road Totem,125,53.3296435,-6.2701778
2021-06-26 14:00:00,North Strand Rd N/B,83,53.35853,-6.24134
2021-06-26 14:00:00,North Strand Rd S/B,74,53.35846619,-6.241417032
2021-06-26 15:00:00,Charleville Mall,14,53.35694847,-6.245350215
2021-06-26 15:00:00,Grove Road Totem,136,53.3296435,-6.2701778
2021-06-26 15:00:00,North Strand Rd N/B,61,53.35853,-6.24134
2021-06-26 15:00:00,North Strand Rd S/B,66,53.35846619,-6.241417032
2021-06-26 16:00:00,Charleville Mall,10,53.35694847,-6.245350215
2021-06-26 16:00:00,Grove Road Totem,134,53.3296435,-6.2701778
2021-06-26 16:00:00,North Strand Rd N/B,66,53.35853,-6.24134
2021-06-26 16:00:00,North Strand Rd S/B,53,53.35846619,-6.241417032
2021-06-26 17:00:00,Charleville Mall,11,53.35694847,-6.245350215
2021-06-26 17:00:00,Grove Road Totem,151,53.3296435,-6.2701778
2021-06-26 17:00:00,North Strand Rd N/B,78,53.35853,-6.24134
2021-06-26 17:00:00,North Strand Rd S/B,43,53.35846619,-6.241417032
2021-06-26 18:00:00,Charleville Mall,10,53.35694847,-6.245350215
2021-06-26 18:00:00,Grove Road Totem,143,53.3296435,-6.2701778
2021-06-26 18:00:00,North Strand Rd N/B,57,53.35853,-6.24134
2021-06-26 18:00:00,North Strand Rd S/B,42,53.35846619,-6.241417032
2021-06-26 19:00:00,Charleville Mall,6,53.35694847,-6.245350215
2021-06-26 19:00:00,Grove Road Totem,118,53.3296435,-6.2701778
2021-06-26 19:00:00,North Strand Rd N/B,48,53.35853,-6.24134
2021-06-26 19:00:00,North Strand Rd S/B,55,53.35846619,-6.241417032
2021-06-26 20:00:00,Charleville Mall,8,53.35694847,-6.245350215
2021-06-26 20:00:00,Grove Road Totem,129,53.3296435,-6.2701778
2021-06-26 20:00:00,North Strand Rd N/B,44,53.35853,-6.24134
2021-06-26 20:00:00,North Strand Rd S/B,31,53.35846619,-6.241417032
2021-06-26 21:00:00,Charleville Mall,7,53.35694847,-6.245350215
2021-06-26 21:00:00,Grove Road Totem,74,53.3296435,-6.2701778
2021-06-26 21:00:00,North Strand Rd N/B,34,53.35853,-6.24134
2021-06-26 21:00:00,North Strand Rd S/B,30,53.35846619,-6.241417032
2021-06-26 22:00:00,Charleville Mall,4,53.35694847,-6.245350215
2021-06-26 22:00:00,Grove Road Totem,53,53.3296435,-6.2701778
2021-06-26 22:00:00,North Strand Rd N/B,29,53.35853,-6.24134
2021-06-26 22:00:00,North Strand Rd S/B,20,53.35846619,-6.241417032
2021-06-26 23:00:00,Charleville Mall,5,53.35694847,-6.245350215
2021-06-26 23:00:00,Grove Road Totem,65,53.3296435,-6.2701778
2021-06-26 23:00:00,North Strand Rd N/B,39,53.35853,-6.24134
2021-06-26 23:00:00,North Strand Rd S/B,14,53.35846619,-6.241417032
2021-06-27 00:00:00,Charleville Mall,1,53.35694847,-6.245350215
2021-06-27 00:00:00,Grove Road Totem,45,53.3296435,-6.2701778
2021-06-27 00:00:00,North Strand Rd N/B,29,53.35853,-6.24134
2021-06-27 00:00:00,North Strand Rd S/B,6,53.35846619,-6.241417032
2021-06-27 01:00:00,Charleville Mall,3,53.35694847,-6.245350215
2021-06-27 01:00:00,Grove Road Totem,14,53.3296435,-6.2701778
2021-06-27 01:00:00,North Strand Rd N/B,15,53.35853,-6.24134
2021-06-27 01:00:00,North Strand Rd S/B,5,53.35846619,-6.241417032
2021-06-27 02:00:00,Charleville Mall,1,53.35694847,-6.245350215
2021-06-27 02:00:00,Grove Road Totem,7,53.3296435,-6.2701778
2021-06-27 02:00:00,North Strand Rd N/B,7,53.35853,-6.24134
2021-06-27 02:00:00,North Strand Rd S/B,2,53.35846619,-6.241417032
2021-06-27 03:00:00,Charleville Mall,0,53.35694847,-6.245350215
2021-06-27 03:00:00,Grove Road Totem,8,53.3296435,-6.2701778
2021-06-27 03:00:00,North Strand Rd N/B,1,53.35853,-6.24134
2021-06-27 03:00:00,North Strand Rd S/B,2,53.35846619,-6.241417032
2021-06-27 04:00:00,Charleville Mall,0,53.35694847,-6.245350215
2021-06-27 04:00:00,Grove Road Totem,7,53.3296435,-6.2701778
2021-06-27 04:00:00,North Strand Rd N/B,3,53.35853,-6.24134
2021-06-27 04:00:00,North Strand Rd S/B,5,53.35846619,-6.241417032
2021-06-27 05:00:00,Charleville Mall,0,53.35694847,-6.245350215
2021-06-27 05:00:00,Grove Road Totem,15,53.3296435,-6.2701778
2021-06-27 05:00:00,North Strand Rd N/B,6,53.35853,-6.24134
2021-06-27 05:00:00,North Strand Rd S/B,2,53.35846619,-6.241417032
2021-06-27 06:00:00,Charleville Mall,1,53.35694847,-6.245350215
2021-06-27 06:00:00,Grove Road Totem,19,53.3296435,-6.2701778
2021-06-27 06:00:00,North Strand Rd N/B,5,53.35853,-6.24134
2021-06-27 06:00:00,North Strand Rd S/B,10,53.35846619,-6.241417032
2021-06-27 07:00:00,Charleville Mall,5,53.35694847,-6.245350215
2021-06-27 07:00:00,Grove Road Totem,55,53.3296435,-6.2701778
2021-06-27 07:00:00,North Strand Rd N/B,14,53.35853,-6.24134
2021-06-27 07:00:00,North Strand Rd S/B,19,53.35846619,-6.241417032
2021-06-27 08:00:00,Charleville Mall,3,53.35694847,-6.245350215
2021-06-27 08:00:00,Grove Road Totem,41,53.3296435,-6.2701778
2021-06-27 08:00:00,North Strand Rd N/B,20,53.35853,-6.24134
2021-06-27 08:00:00,North Strand Rd S/B,49,53.35846619,-6.241417032
2021-06-27 09:00:00,Charleville Mall,6,53.35694847,-6.245350215
2021-06-27 09:00:00,Grove Road Totem,84,53.3296435,-6.2701778
2021-06-27 09:00:00,North Strand Rd N/B,30,53.35853,-6.24134
2021-06-27 09:00:00,North Strand Rd S/B,48,53.35846619,-6.241417032
2021-06-27 10:00:00,Charleville Mall,11,53.35694847,-6.245350215
2021-06-27 10:00:00,Grove Road Totem,83,53.3296435,-6.2701778
2021-06-27 10:00:00,North Strand Rd N/B,44,53.35853,-6.24134
2021-06-27 10:00:00,North Strand Rd S/B,38,53.35846619,-6.241417032
2021-06-27 11:00:00,Charleville Mall,10,53.35694847,-6.245350215
2021-06-27 11:00:00,Grove Road Totem,111,53.3296435,-6.2701778
2021-06-27 11:00:00,North Strand Rd N/B,63,53.35853,-6.24134
2021-06-27 11:00:00,North Strand Rd S/B,45,53.35846619,-6.241417032
2021-06-27 12:00:00,Charleville Mall,18,53.35694847,-6.245350215
2021-06-27 12:00:00,Grove Road Totem,136,53.3296435,-6.2701778
2021-06-27 12:00:00,North Strand Rd N/B,63,53.35853,-6.24134
2021-06-27 12:00:00,North Strand Rd S/B,42,53.35846619,-6.241417032
2021-06-27 13:00:00,Charleville Mall,19,53.35694847,-6.245350215
2021-06-27 13:00:00,Grove Road Totem,158,53.3296435,-6.2701778
2021-06-27 13:00:00,North Strand Rd N/B,69,53.35853,-6.24134
2021-06-27 13:00:00,North Strand Rd S/B,57,53.35846619,-6.241417032
2021-06-27 14:00:00,Charleville Mall,24,53.35694847,-6.245350215
2021-06-27 14:00:00,Grove Road Totem,155,53.3296435,-6.2701778
2021-06-27 14:00:00,North Strand Rd N/B,75,53.35853,-6.24134
2021-06-27 14:00:00,North Strand Rd S/B,64,53.35846619,-6.241417032
